Sample_Index,Feature_Type,Scaling_Factor,Baseline_LogProb_Token1,Baseline_LogProb_Token2,Baseline_Logit_Diff,Steered_LogProb_Token1,Steered_LogProb_Token2,Steered_Logit_Diff,Delta_LogProb_Token1,Delta_LogProb_Token2,Delta_Logit_Diff
11,sae_recons,-5.0,-0.73096645,-0.6969012,-0.034065247,-0.75221854,-0.67694885,-0.0752697,-0.021252096,0.019952357,-0.041204453
12,sae_recons,-5.0,-0.79128474,-0.64004344,-0.1512413,-0.8096161,-0.6246643,-0.18495178,-0.018331349,0.015379131,-0.03371048
13,sae_recons,-5.0,-0.82048285,-0.6225897,-0.19789314,-0.8413471,-0.60579526,-0.23555183,-0.020864248,0.016794443,-0.03765869
14,sae_recons,-5.0,-2.6451526,-0.10341794,-2.5417347,-2.709625,-0.09848188,-2.611143,-0.06447244,0.004936062,-0.06940842
15,sae_recons,-5.0,-0.7567276,-0.6726116,-0.08411598,-0.774631,-0.6566043,-0.11802673,-0.017903447,0.016007304,-0.03391075
0,sae_recons,5.0,-0.82441187,-0.61541605,-0.20899582,-0.8031033,-0.63289154,-0.17021179,0.021308541,-0.017475486,0.038784027
1,sae_recons,5.0,-0.84565115,-0.6035266,-0.24212456,-0.8247542,-0.6201586,-0.20459557,0.020896971,-0.01663202,0.03752899
2,sae_recons,5.0,-2.6148925,-0.10505067,-2.509842,-2.553172,-0.11025518,-2.4429169,0.06172037,-0.0052045137,0.06692505
3,sae_recons,5.0,-0.8431248,-0.60468715,-0.23843765,-0.8219526,-0.6216142,-0.20033836,0.021172225,-0.016927063,0.03809929
4,sae_recons,5.0,-2.8696916,-0.0876805,-2.782011,-2.8051565,-0.091853775,-2.7133026,0.06453514,-0.004173279,0.06870842
5,sae_recons,5.0,-0.6490243,-0.7786992,0.12967491,-0.6352934,-0.7946581,0.1593647,0.013730884,-0.015958905,0.029689789
6,sae_recons,5.0,-0.8042305,-0.63737375,-0.16685677,-0.78664964,-0.6524219,-0.13422775,0.017580867,-0.015048146,0.032629013
7,sae_recons,5.0,-1.5920544,-0.2584266,-1.3336277,-1.5549269,-0.26834017,-1.2865868,0.037127495,-0.009913564,0.04704094
8,sae_recons,5.0,-0.7640884,-0.668082,-0.09600639,-0.7446708,-0.68599504,-0.058675766,0.019417584,-0.017913043,0.037330627
9,sae_recons,5.0,-0.6420648,-0.79162955,0.14956474,-0.62348026,-0.8135266,0.19004631,0.01858455,-0.021897018,0.040481567
10,sae_recons,5.0,-1.7145826,-0.23041742,-1.4841652,-1.6739511,-0.23978525,-1.434166,0.040631413,-0.0093678385,0.049999237
11,sae_recons,5.0,-0.73096645,-0.6969012,-0.034065247,-0.71065754,-0.71679157,0.006134033,0.020308912,-0.019890368,0.04019928
12,sae_recons,5.0,-0.79128474,-0.64004344,-0.1512413,-0.7736964,-0.65532446,-0.11837196,0.017588317,-0.015281022,0.03286934
13,sae_recons,5.0,-0.82048285,-0.6225897,-0.19789314,-0.8005208,-0.6392945,-0.16122627,0.019962072,-0.016704798,0.03666687
14,sae_recons,5.0,-2.6451526,-0.10341794,-2.5417347,-2.5820146,-0.10859918,-2.4734154,0.06313801,-0.005181238,0.06831932
15,sae_recons,5.0,-0.7567276,-0.6726116,-0.08411598,-0.7395759,-0.6884971,-0.051078796,0.017151654,-0.015885532,0.033037186
0,sae_recons,8.0,-0.82441187,-0.61541605,-0.20899582,-0.79074925,-0.64335126,-0.147398,0.033662617,-0.027935207,0.061597824
1,sae_recons,8.0,-0.84565115,-0.6035266,-0.24212456,-0.8126424,-0.6301015,-0.1825409,0.033008754,-0.02657491,0.059583664
2,sae_recons,8.0,-2.6148925,-0.10505067,-2.509842,-2.5167952,-0.11349014,-2.403305,0.098097324,-0.008439474,0.106536865
3,sae_recons,8.0,-0.8431248,-0.60468715,-0.23843765,-0.80969954,-0.6317229,-0.17797661,0.03342527,-0.027035773,0.060461044
4,sae_recons,8.0,-2.8696916,-0.0876805,-2.782011,-2.7669492,-0.09446194,-2.6724873,0.10274243,-0.006781444,0.10952377
5,sae_recons,8.0,-0.6490243,-0.7786992,0.12967491,-0.62734985,-0.80412674,0.17677689,0.021674454,-0.02542752,0.047101974
6,sae_recons,8.0,-0.8042305,-0.63737375,-0.16685677,-0.7764336,-0.6614071,-0.115026474,0.027796924,-0.024033368,0.05183029
7,sae_recons,8.0,-1.5920544,-0.2584266,-1.3336277,-1.5332466,-0.27435076,-1.2588959,0.05880773,-0.015924156,0.07473183
8,sae_recons,8.0,-0.7640884,-0.668082,-0.09600639,-0.73340565,-0.6967159,-0.03668976,0.030682743,-0.028633893,0.059316635
9,sae_recons,8.0,-0.6420648,-0.79162955,0.14956474,-0.61275166,-0.8265998,0.21384811,0.029313147,-0.034970224,0.06428337
10,sae_recons,8.0,-1.7145826,-0.23041742,-1.4841652,-1.6501837,-0.24548821,-1.4046955,0.064398885,-0.015070796,0.07946968
11,sae_recons,8.0,-0.73096645,-0.6969012,-0.034065247,-0.69888777,-0.72870916,0.029821396,0.032078683,-0.03180796,0.06388664
12,sae_recons,8.0,-0.79128474,-0.64004344,-0.1512413,-0.7635098,-0.66442114,-0.09908867,0.02777493,-0.024377704,0.052152634
13,sae_recons,8.0,-0.82048285,-0.6225897,-0.19789314,-0.78895307,-0.6492741,-0.13967896,0.031529784,-0.026684403,0.058214188
14,sae_recons,8.0,-2.6451526,-0.10341794,-2.5417347,-2.5447662,-0.111826696,-2.4329395,0.10038638,-0.008408755,0.108795166
15,sae_recons,8.0,-0.7567276,-0.6726116,-0.08411598,-0.72962946,-0.69796747,-0.031661987,0.02709812,-0.025355875,0.052453995
0,sae_recons,10.0,-0.82441187,-0.61541605,-0.20899582,-0.7826858,-0.6503139,-0.1323719,0.041726053,-0.034897864,0.07662392
1,sae_recons,10.0,-0.84565115,-0.6035266,-0.24212456,-0.8047332,-0.6367187,-0.16801453,0.040917933,-0.0331921,0.07411003
2,sae_recons,10.0,-2.6148925,-0.10505067,-2.509842,-2.4927928,-0.115696765,-2.3770962,0.12209964,-0.010646097,0.13274574
3,sae_recons,10.0,-0.8431248,-0.60468715,-0.23843765,-0.80170095,-0.638451,-0.16324997,0.041423857,-0.033763826,0.07518768
4,sae_recons,10.0,-2.8696916,-0.0876805,-2.782011,-2.741671,-0.09624718,-2.645424,0.12802052,-0.008566685,0.13658714
5,sae_recons,10.0,-0.6490243,-0.7786992,0.12967491,-0.62216365,-0.8104056,0.18824196,0.026860654,-0.031706393,0.058567047
6,sae_recons,10.0,-0.8042305,-0.63737375,-0.16685677,-0.7697474,-0.6673876,-0.10235977,0.034483135,-0.03001386,0.064496994
7,sae_recons,10.0,-1.5920544,-0.2584266,-1.3336277,-1.5190077,-0.2783899,-1.2406178,0.073046684,-0.019963294,0.09300995
8,sae_recons,10.0,-0.7640884,-0.668082,-0.09600639,-0.7260696,-0.70383185,-0.022237778,0.038018763,-0.035749853,0.073768616
9,sae_recons,10.0,-0.6420648,-0.79162955,0.14956474,-0.6057408,-0.8353207,0.22957993,0.036324024,-0.04369116,0.08001518
10,sae_recons,10.0,-1.7145826,-0.23041742,-1.4841652,-1.6345797,-0.24932577,-1.3852539,0.080002904,-0.018908352,0.098911285
11,sae_recons,10.0,-0.73096645,-0.6969012,-0.034065247,-0.6912292,-0.7366241,0.045394897,0.039737225,-0.03972292,0.079460144
12,sae_recons,10.0,-0.79128474,-0.64004344,-0.1512413,-0.75684863,-0.67047054,-0.0863781,0.034436107,-0.030427098,0.064863205
13,sae_recons,10.0,-0.82048285,-0.6225897,-0.19789314,-0.78142524,-0.6558912,-0.12553406,0.039057612,-0.033301473,0.072359085
14,sae_recons,10.0,-2.6451526,-0.10341794,-2.5417347,-2.5202115,-0.11402625,-2.4061852,0.12494111,-0.010608308,0.13554955
15,sae_recons,10.0,-0.7567276,-0.6726116,-0.08411598,-0.7231207,-0.70427036,-0.018850327,0.033606887,-0.03165877,0.065265656
0,sae_recons,20.0,-0.82441187,-0.61541605,-0.20899582,-0.7443094,-0.6850004,-0.059309006,0.08010244,-0.06958437,0.14968681
1,sae_recons,20.0,-0.84565115,-0.6035266,-0.24212456,-0.76718545,-0.6695559,-0.09762955,0.0784657,-0.06602931,0.14449501
2,sae_recons,20.0,-2.6148925,-0.10505067,-2.509842,-2.375948,-0.12730399,-2.2486439,0.23894453,-0.02225332,0.26119804
3,sae_recons,20.0,-0.8431248,-0.60468715,-0.23843765,-0.7637687,-0.6718173,-0.09195137,0.079356134,-0.06713015,0.14648628
4,sae_recons,20.0,-2.8696916,-0.0876805,-2.782011,-2.6180027,-0.105700284,-2.5123024,0.25168896,-0.018019788,0.26970863
5,sae_recons,20.0,-0.6490243,-0.7786992,0.12967491,-0.59751123,-0.8413505,0.24383926,0.051513076,-0.06265128,0.11416435
6,sae_recons,20.0,-0.8042305,-0.63737375,-0.16685677,-0.7378148,-0.69708717,-0.040727615,0.06641573,-0.059713423,0.12612915
7,sae_recons,20.0,-1.5920544,-0.2584266,-1.3336277,-1.4506215,-0.298869,-1.1517525,0.14143288,-0.040442407,0.18187523
8,sae_recons,20.0,-0.7640884,-0.668082,-0.09600639,-0.69122463,-0.73916775,0.047943115,0.07286376,-0.07108575,0.14394951
9,sae_recons,20.0,-0.6420648,-0.79162955,0.14956474,-0.5726733,-0.87848425,0.30581093,0.06939149,-0.086854696,0.15624619
10,sae_recons,20.0,-1.7145826,-0.23041742,-1.4841652,-1.5595784,-0.26885843,-1.29072,0.15500414,-0.038441017,0.1934452
11,sae_recons,20.0,-0.73096645,-0.6969012,-0.034065247,-0.6548906,-0.77601296,0.12112236,0.07607585,-0.079111755,0.1551876
12,sae_recons,20.0,-0.79128474,-0.64004344,-0.1512413,-0.725132,-0.700428,-0.02470398,0.06615275,-0.06038457,0.12653732
13,sae_recons,20.0,-0.82048285,-0.6225897,-0.19789314,-0.7456292,-0.6887578,-0.056871414,0.07485366,-0.06616807,0.14102173
14,sae_recons,20.0,-2.6451526,-0.10341794,-2.5417347,-2.4006455,-0.1256229,-2.2750225,0.24450707,-0.022204958,0.2667122
15,sae_recons,20.0,-0.7567276,-0.6726116,-0.08411598,-0.692177,-0.7354471,0.04327011,0.06455058,-0.062835515,0.1273861
0,sae_diff,-20.0,-0.82441187,-0.61541605,-0.20899582,-0.8825263,-0.5698699,-0.3126564,-0.05811441,0.045546174,-0.10366058
1,sae_diff,-20.0,-0.84565115,-0.6035266,-0.24212456,-0.90405035,-0.5588908,-0.34515953,-0.0583992,0.044635773,-0.10303497
2,sae_diff,-20.0,-2.6148925,-0.10505067,-2.509842,-2.7923365,-0.09123318,-2.7011032,-0.17744398,0.013817489,-0.19126129
3,sae_diff,-20.0,-0.8431248,-0.60468715,-0.23843765,-0.9063268,-0.55662966,-0.3496971,-0.063201964,0.048057497,-0.11125946
4,sae_diff,-20.0,-2.8696916,-0.0876805,-2.782011,-3.0475998,-0.0770091,-2.9705906,-0.17790818,0.0106713995,-0.18857956
5,sae_diff,-20.0,-0.6490243,-0.7786992,0.12967491,-0.6958354,-0.7268737,0.031038284,-0.046811104,0.051825523,-0.09863663
6,sae_diff,-20.0,-0.8042305,-0.63737375,-0.16685677,-0.85198236,-0.59767747,-0.2543049,-0.047751844,0.039696276,-0.08744812
7,sae_diff,-20.0,-1.5920544,-0.2584266,-1.3336277,-1.7061391,-0.23032045,-1.4758186,-0.11408472,0.028106153,-0.14219093
8,sae_diff,-20.0,-0.7640884,-0.668082,-0.09600639,-0.8177736,-0.62047935,-0.19729424,-0.05368519,0.047602654,-0.10128784
9,sae_diff,-20.0,-0.6420648,-0.79162955,0.14956474,-0.6917439,-0.73514944,0.043405533,-0.0496791,0.05648011,-0.10615921
10,sae_diff,-20.0,-1.7145826,-0.23041742,-1.4841652,-1.8305154,-0.20545812,-1.6250572,-0.11593282,0.024959296,-0.14089203
11,sae_diff,-20.0,-0.73096645,-0.6969012,-0.034065247,-0.78350914,-0.6474465,-0.13606262,-0.052542686,0.04945469,-0.101997375
12,sae_diff,-20.0,-0.79128474,-0.64004344,-0.1512413,-0.84983027,-0.5917469,-0.25808334,-0.05854553,0.04829651,-0.10684204
13,sae_diff,-20.0,-0.82048285,-0.6225897,-0.19789314,-0.87959456,-0.57566047,-0.3039341,-0.059111714,0.04692924,-0.106040955
14,sae_diff,-20.0,-2.6451526,-0.10341794,-2.5417347,-2.8256295,-0.08982979,-2.7357998,-0.1804769,0.013588153,-0.1940651
15,sae_diff,-20.0,-0.7567276,-0.6726116,-0.08411598,-0.81618935,-0.62082154,-0.19536781,-0.059461772,0.05179006,-0.11125183
0,sae_diff,-10.0,-0.82441187,-0.61541605,-0.20899582,-0.85314345,-0.592304,-0.26083946,-0.028731585,0.023112059,-0.051843643
1,sae_diff,-10.0,-0.84565115,-0.6035266,-0.24212456,-0.8744606,-0.58092725,-0.29353333,-0.028809428,0.02259934,-0.051408768
2,sae_diff,-10.0,-2.6148925,-0.10505067,-2.509842,-2.7028842,-0.097884625,-2.6049995,-0.087991714,0.007166043,-0.09515762
3,sae_diff,-10.0,-0.8431248,-0.60468715,-0.23843765,-0.87423736,-0.5803531,-0.29388428,-0.031112552,0.024334073,-0.055446625
4,sae_diff,-10.0,-2.8696916,-0.0876805,-2.782011,-2.9580147,-0.08214877,-2.875866,-0.08832312,0.0055317283,-0.093854904
5,sae_diff,-10.0,-0.6490243,-0.7786992,0.12967491,-0.6720375,-0.7525581,0.08052063,-0.023013175,0.026141107,-0.04915428
6,sae_diff,-10.0,-0.8042305,-0.63737375,-0.16685677,-0.8278725,-0.61728024,-0.21059227,-0.023642004,0.0200935,-0.043735504
7,sae_diff,-10.0,-1.5920544,-0.2584266,-1.3336277,-1.6482545,-0.24408543,-1.4041691,-0.056200147,0.014341176,-0.07054138
8,sae_diff,-10.0,-0.7640884,-0.668082,-0.09600639,-0.7905889,-0.643971,-0.14661789,-0.026500523,0.024110973,-0.050611496
9,sae_diff,-10.0,-0.6420648,-0.79162955,0.14956474,-0.6665903,-0.7629762,0.096385956,-0.024525464,0.028653324,-0.053178787
10,sae_diff,-10.0,-1.7145826,-0.23041742,-1.4841652,-1.7717862,-0.21767658,-1.5541096,-0.05720365,0.012740836,-0.06994438
11,sae_diff,-10.0,-0.73096645,-0.6969012,-0.034065247,-0.756958,-0.6717968,-0.08516121,-0.025991559,0.025104403,-0.051095963
12,sae_diff,-10.0,-0.79128474,-0.64004344,-0.1512413,-0.82004607,-0.6156546,-0.20439148,-0.028761327,0.02438885,-0.053150177
13,sae_diff,-10.0,-0.82048285,-0.6225897,-0.19789314,-0.84956527,-0.5988653,-0.2507,-0.029082417,0.023724437,-0.052806854
14,sae_diff,-10.0,-2.6451526,-0.10341794,-2.5417347,-2.7347693,-0.096358694,-2.6384106,-0.089616776,0.0070592463,-0.09667587
15,sae_diff,-10.0,-0.7567276,-0.6726116,-0.08411598,-0.7858873,-0.6464582,-0.13942909,-0.029159725,0.026153386,-0.05531311
0,sae_diff,-8.0,-0.82441187,-0.61541605,-0.20899582,-0.84732884,-0.5968844,-0.2504444,-0.022916973,0.01853162,-0.041448593
1,sae_diff,-8.0,-0.84565115,-0.6035266,-0.24212456,-0.86862403,-0.58541137,-0.28321266,-0.022972882,0.018115222,-0.041088104
2,sae_diff,-8.0,-2.6148925,-0.10505067,-2.509842,-2.6851723,-0.099274926,-2.5858974,-0.07027984,0.005775742,-0.07605553
3,sae_diff,-8.0,-0.8431248,-0.60468715,-0.23843765,-0.86794853,-0.5851631,-0.28278542,-0.024823725,0.019524038,-0.044347763
4,sae_diff,-8.0,-2.8696916,-0.0876805,-2.782011,-2.9402432,-0.08322376,-2.8570194,-0.070551634,0.004456736,-0.07500839
5,sae_diff,-8.0,-0.6490243,-0.7786992,0.12967491,-0.667366,-0.7577572,0.09039116,-0.01834172,0.020942032,-0.039283752
6,sae_diff,-8.0,-0.8042305,-0.63737375,-0.16685677,-0.823117,-0.62125087,-0.20186615,-0.018886507,0.016122878,-0.035009384
7,sae_diff,-8.0,-1.5920544,-0.2584266,-1.3336277,-1.6368725,-0.24690932,-1.3899632,-0.044818163,0.011517286,-0.05633545
8,sae_diff,-8.0,-0.7640884,-0.668082,-0.09600639,-0.7852358,-0.64874214,-0.13649368,-0.02114743,0.01933986,-0.04048729
9,sae_diff,-8.0,-0.6420648,-0.79162955,0.14956474,-0.66163385,-0.7686418,0.10700798,-0.01956904,0.022987723,-0.042556763
10,sae_diff,-8.0,-1.7145826,-0.23041742,-1.4841652,-1.760216,-0.2201845,-1.5400314,-0.045633435,0.0102329105,-0.05586624
11,sae_diff,-8.0,-0.73096645,-0.6969012,-0.034065247,-0.75170237,-0.67676836,-0.074934006,-0.02073592,0.02013284,-0.04086876
12,sae_diff,-8.0,-0.79128474,-0.64004344,-0.1512413,-0.81421137,-0.6204953,-0.19371605,-0.022926629,0.019548118,-0.042474747
13,sae_diff,-8.0,-0.82048285,-0.6225897,-0.19789314,-0.84366393,-0.6035764,-0.24008751,-0.02318108,0.019013286,-0.042194366
14,sae_diff,-8.0,-2.6451526,-0.10341794,-2.5417347,-2.7167346,-0.09772744,-2.619007,-0.07158208,0.0056905,-0.077272415
15,sae_diff,-8.0,-0.7567276,-0.6726116,-0.08411598,-0.7799606,-0.6516513,-0.12830925,-0.023232996,0.020960271,-0.044193268
0,sae_diff,-5.0,-0.82441187,-0.61541605,-0.20899582,-0.8386934,-0.6037767,-0.23491669,-0.014281511,0.011639357,-0.025920868
1,sae_diff,-5.0,-0.84565115,-0.6035266,-0.24212456,-0.85996264,-0.5921537,-0.2678089,-0.014311492,0.011372864,-0.025684357
2,sae_diff,-5.0,-2.6148925,-0.10505067,-2.509842,-2.6587214,-0.101399794,-2.5573215,-0.043828964,0.003650874,-0.04747963
3,sae_diff,-5.0,-0.8431248,-0.60468715,-0.23843765,-0.8585683,-0.59243786,-0.26613045,-0.015443504,0.012249291,-0.027692795
4,sae_diff,-5.0,-2.8696916,-0.0876805,-2.782011,-2.91367,-0.084866,-2.828804,-0.043978453,0.002814494,-0.046792984
5,sae_diff,-5.0,-0.6490243,-0.7786992,0.12967491,-0.6604372,-0.7655684,0.10513115,-0.011412919,0.013130844,-0.024543762
6,sae_diff,-5.0,-0.8042305,-0.63737375,-0.16685677,-0.8159927,-0.6272663,-0.18872643,-0.011762202,0.010107458,-0.02186966
7,sae_diff,-5.0,-1.5920544,-0.2584266,-1.3336277,-1.619933,-0.2511872,-1.3687458,-0.027878642,0.0072394013,-0.035118103
8,sae_diff,-5.0,-0.7640884,-0.668082,-0.09600639,-0.77725285,-0.6559493,-0.12130356,-0.013164461,0.012132704,-0.025297165
9,sae_diff,-5.0,-0.6420648,-0.79162955,0.14956474,-0.65424836,-0.77719986,0.12295151,-0.012183547,0.014429688,-0.026613235
10,sae_diff,-5.0,-1.7145826,-0.23041742,-1.4841652,-1.7429831,-0.22398396,-1.5189991,-0.02840054,0.006433457,-0.034833908
11,sae_diff,-5.0,-0.73096645,-0.6969012,-0.034065247,-0.74388266,-0.68426275,-0.059619904,-0.012916207,0.01263845,-0.025554657
12,sae_diff,-5.0,-0.79128474,-0.64004344,-0.1512413,-0.8055392,-0.62778956,-0.17774963,-0.014254451,0.0122538805,-0.026508331
13,sae_diff,-5.0,-0.82048285,-0.6225897,-0.19789314,-0.8349149,-0.6106565,-0.22425842,-0.014432073,0.0119332075,-0.02636528
14,sae_diff,-5.0,-2.6451526,-0.10341794,-2.5417347,-2.6897974,-0.09982022,-2.5899773,-0.044644833,0.0035977215,-0.04824257
15,sae_diff,-5.0,-0.7567276,-0.6726116,-0.08411598,-0.771158,-0.6594789,-0.11167908,-0.014430404,0.013132691,-0.027563095
0,sae_diff,5.0,-0.82441187,-0.61541605,-0.20899582,-0.8103005,-0.62721986,-0.18308067,0.01411134,-0.011803806,0.025915146
1,sae_diff,5.0,-0.84565115,-0.6035266,-0.24212456,-0.83155,-0.6150259,-0.21652412,0.014101148,-0.011499286,0.025600433
2,sae_diff,5.0,-2.6148925,-0.10505067,-2.509842,-2.5714686,-0.108835384,-2.4626331,0.04342389,-0.0037847161,0.047208786
3,sae_diff,5.0,-0.8431248,-0.60468715,-0.23843765,-0.82792765,-0.6170836,-0.21084404,0.015197158,-0.012396455,0.027593613
4,sae_diff,5.0,-2.8696916,-0.0876805,-2.782011,-2.8259952,-0.09060175,-2.7353935,0.043696404,-0.0029212534,0.046617508
5,sae_diff,5.0,-0.6490243,-0.7786992,0.12967491,-0.63781786,-0.791924,0.15410614,0.011206448,-0.013224781,0.024431229
6,sae_diff,5.0,-0.8042305,-0.63737375,-0.16685677,-0.7925816,-0.64760786,-0.14497375,0.011648893,-0.0102341175,0.02188301
7,sae_diff,5.0,-1.5920544,-0.2584266,-1.3336277,-1.5645976,-0.26580957,-1.2987881,0.02745676,-0.007382959,0.03483963
8,sae_diff,5.0,-0.7640884,-0.668082,-0.09600639,-0.75111157,-0.68035275,-0.07075882,0.012976825,-0.012270749,0.025247574
9,sae_diff,5.0,-0.6420648,-0.79162955,0.14956474,-0.6300344,-0.8062715,0.1762371,0.012030423,-0.014641941,0.026672363
10,sae_diff,5.0,-1.7145826,-0.23041742,-1.4841652,-1.6865866,-0.2369768,-1.4496098,0.027995944,-0.006559387,0.034555435
11,sae_diff,5.0,-0.73096645,-0.6969012,-0.034065247,-0.7182033,-0.7097175,-0.008485794,0.012763143,-0.01281631,0.025579453
12,sae_diff,5.0,-0.79128474,-0.64004344,-0.1512413,-0.77727044,-0.652423,-0.12484741,0.014014304,-0.012379587,0.02639389
13,sae_diff,5.0,-0.82048285,-0.6225897,-0.19789314,-0.8063096,-0.6346272,-0.17168236,0.014173269,-0.012037516,0.026210785
14,sae_diff,5.0,-2.6451526,-0.10341794,-2.5417347,-2.600854,-0.10715571,-2.4936981,0.04429865,-0.00373777,0.048036575
15,sae_diff,5.0,-0.7567276,-0.6726116,-0.08411598,-0.74259526,-0.6858497,-0.05674553,0.014132321,-0.013238132,0.027370453
0,sae_diff,8.0,-0.82441187,-0.61541605,-0.20899582,-0.80191994,-0.63437843,-0.1675415,0.022491932,-0.018962383,0.041454315
1,sae_diff,8.0,-0.84565115,-0.6035266,-0.24212456,-0.8232026,-0.6219754,-0.20122719,0.02244854,-0.01844883,0.04089737
2,sae_diff,8.0,-2.6148925,-0.10505067,-2.509842,-2.5456145,-0.11117187,-2.4344425,0.069278,-0.0061212033,0.0753994
3,sae_diff,8.0,-0.8431248,-0.60468715,-0.23843765,-0.81893414,-0.62458485,-0.19434929,0.024190664,-0.0198977,0.044088364
4,sae_diff,8.0,-2.8696916,-0.0876805,-2.782011,-2.7999303,-0.09240519,-2.7075253,0.069761276,-0.0047246963,0.07448578
5,sae_diff,8.0,-0.6490243,-0.7786992,0.12967491,-0.6311772,-0.7999203,0.16874313,0.01784712,-0.021221101,0.039068222
6,sae_diff,8.0,-0.8042305,-0.63737375,-0.16685677,-0.78566325,-0.6537949,-0.13186836,0.018567264,-0.01642114,0.034988403
7,sae_diff,8.0,-1.5920544,-0.2584266,-1.3336277,-1.5483109,-0.27031097,-1.2779999,0.04374349,-0.0118843615,0.055627823
8,sae_diff,8.0,-0.7640884,-0.668082,-0.09600639,-0.7433898,-0.68780583,-0.055583954,0.020698607,-0.019723833,0.04042244
9,sae_diff,8.0,-0.6420648,-0.79162955,0.14956474,-0.6229068,-0.81513894,0.19223213,0.019158006,-0.023509383,0.04266739
10,sae_diff,8.0,-1.7145826,-0.23041742,-1.4841652,-1.6699978,-0.24096832,-1.4290295,0.04458475,-0.010550901,0.055135727
11,sae_diff,8.0,-0.73096645,-0.6969012,-0.034065247,-0.7106046,-0.7175073,0.0069026947,0.02036184,-0.0206061,0.04096794
12,sae_diff,8.0,-0.79128474,-0.64004344,-0.1512413,-0.7689995,-0.65988964,-0.10910988,0.022285223,-0.019846201,0.042131424
13,sae_diff,8.0,-0.82048285,-0.6225897,-0.19789314,-0.79790986,-0.64191544,-0.15599442,0.022572994,-0.019325733,0.041898727
14,sae_diff,8.0,-2.6451526,-0.10341794,-2.5417347,-2.574427,-0.109468766,-2.4649582,0.07072568,-0.006050825,0.076776505
15,sae_diff,8.0,-0.7567276,-0.6726116,-0.08411598,-0.7342657,-0.6938337,-0.040431976,0.022461891,-0.021222115,0.043684006
0,sae_diff,10.0,-0.82441187,-0.61541605,-0.20899582,-0.7963639,-0.6391869,-0.15717697,0.028047979,-0.023770869,0.051818848
1,sae_diff,10.0,-0.84565115,-0.6035266,-0.24212456,-0.8176536,-0.6266536,-0.19099998,0.027997553,-0.02312702,0.051124573
2,sae_diff,10.0,-2.6148925,-0.10505067,-2.509842,-2.528439,-0.112759195,-2.41568,0.08645344,-0.007708527,0.09416199
3,sae_diff,10.0,-0.8431248,-0.60468715,-0.23843765,-0.81298006,-0.6296209,-0.18335915,0.030144751,-0.024933755,0.055078506
4,sae_diff,10.0,-2.8696916,-0.0876805,-2.782011,-2.782634,-0.093629025,-2.689005,0.08705759,-0.0059485286,0.093006134
5,sae_diff,10.0,-0.6490243,-0.7786992,0.12967491,-0.62679434,-0.80526495,0.17847061,0.02222997,-0.02656573,0.0487957
6,sae_diff,10.0,-0.8042305,-0.63737375,-0.16685677,-0.7810707,-0.65794754,-0.12312317,0.023159802,-0.020573795,0.043733597
7,sae_diff,10.0,-1.5920544,-0.2584266,-1.3336277,-1.5375493,-0.27333763,-1.2642117,0.05450511,-0.014911026,0.069416046
8,sae_diff,10.0,-0.7640884,-0.668082,-0.09600639,-0.73828393,-0.6927975,-0.04548645,0.02580446,-0.024715483,0.050519943
9,sae_diff,10.0,-0.6420648,-0.79162955,0.14956474,-0.61818147,-0.82109857,0.2029171,0.023883343,-0.029469013,0.053352356
10,sae_diff,10.0,-1.7145826,-0.23041742,-1.4841652,-1.6589968,-0.24366023,-1.4153366,0.055585742,-0.013242811,0.06882858
11,sae_diff,10.0,-0.73096645,-0.6969012,-0.034065247,-0.7055813,-0.72272456,0.01714325,0.025385141,-0.025823355,0.051208496
12,sae_diff,10.0,-0.79128474,-0.64004344,-0.1512413,-0.763525,-0.6648979,-0.09862709,0.02775973,-0.024854481,0.052614212
13,sae_diff,10.0,-0.82048285,-0.6225897,-0.19789314,-0.7923686,-0.6467883,-0.14558029,0.02811426,-0.024198592,0.05231285
14,sae_diff,10.0,-2.6451526,-0.10341794,-2.5417347,-2.5569,-0.1110381,-2.4458618,0.088252544,-0.0076201633,0.09587288
15,sae_diff,10.0,-0.7567276,-0.6726116,-0.08411598,-0.72878045,-0.69916695,-0.029613495,0.027947128,-0.02655536,0.054502487
