Sample_Index,Feature_Type,Scaling_Factor,Baseline_LogProb_Token1,Baseline_LogProb_Token2,Baseline_Logit_Diff,Steered_LogProb_Token1,Steered_LogProb_Token2,Steered_Logit_Diff,Delta_LogProb_Token1,Delta_LogProb_Token2,Delta_Logit_Diff
6,sae_recons,-5.0,-2.674511,-0.099594064,-2.5749168,-2.6870365,-0.09867847,-2.588358,-0.0125255585,0.0009155944,-0.013441086
7,sae_recons,-5.0,-0.88043433,-0.5750697,-0.3053646,-0.88356054,-0.57259977,-0.31096077,-0.003126204,0.0024699569,-0.005596161
8,sae_recons,-5.0,-0.48760802,-0.99776846,0.51016045,-0.4863071,-0.9994621,0.513155,0.0013009012,-0.001693666,0.0029945374
9,sae_recons,-5.0,-0.82223046,-0.6200458,-0.20218468,-0.8244123,-0.61813253,-0.20627975,-0.002181828,0.0019132495,-0.0040950775
10,sae_recons,-5.0,-0.76920485,-0.66309524,-0.10610962,-0.77125853,-0.661071,-0.11018753,-0.002053678,0.0020242333,-0.0040779114
11,sae_recons,-5.0,-0.73705035,-0.6934293,-0.043621063,-0.7383716,-0.69194293,-0.04642868,-0.0013212562,0.001486361,-0.0028076172
12,sae_recons,-5.0,-1.9355003,-0.18819721,-1.747303,-1.9437116,-0.18675558,-1.7569561,-0.008211374,0.0014416277,-0.009653091
13,sae_recons,-5.0,-0.7711107,-0.6637785,-0.10733223,-0.7735954,-0.66138226,-0.112213135,-0.0024846792,0.002396226,-0.004880905
14,sae_recons,-5.0,-0.73460865,-0.69889736,-0.03571129,-0.73646075,-0.69688135,-0.03957939,-0.0018520951,0.002016008,-0.003868103
15,sae_recons,-5.0,-2.2698362,-0.14093187,-2.1289043,-2.2800179,-0.13975155,-2.1402664,-0.010181665,0.001180321,-0.011362076
0,sae_recons,5.0,-1.5672863,-0.27245402,-1.2948322,-1.5628134,-0.27372038,-1.289093,0.0044728518,-0.0012663603,0.005739212
1,sae_recons,5.0,-0.8046344,-0.6347926,-0.16984177,-0.80248797,-0.63683474,-0.16565323,0.0021464229,-0.0020421147,0.0041885376
2,sae_recons,5.0,-0.6301875,-0.8032508,0.17306328,-0.6310435,-0.80272967,0.17168617,-0.0008559823,0.0005211234,-0.0013771057
3,sae_recons,5.0,-0.7002847,-0.72708297,0.026798248,-0.7003433,-0.727256,0.02691269,-5.8591366e-05,-0.00017303228,0.00011444092
4,sae_recons,5.0,-0.7782896,-0.65340406,-0.12488556,-0.7767599,-0.6549395,-0.12182045,0.0015296936,-0.0015354156,0.0030651093
5,sae_recons,5.0,-2.2947917,-0.13742965,-2.157362,-2.283605,-0.13869438,-2.1449108,0.0111866,-0.0012647212,0.012451172
6,sae_recons,5.0,-2.674511,-0.099594064,-2.5749168,-2.6625123,-0.100492865,-2.5620193,0.011998653,-0.0008988008,0.012897491
7,sae_recons,5.0,-0.88043433,-0.5750697,-0.3053646,-0.8775548,-0.5773915,-0.30016327,0.00287956,-0.0023217797,0.0052013397
8,sae_recons,5.0,-0.48760802,-0.99776846,0.51016045,-0.4890179,-0.99593395,0.50691605,-0.0014098883,0.0018345118,-0.0032444
9,sae_recons,5.0,-0.82223046,-0.6200458,-0.20218468,-0.82035524,-0.6217392,-0.19861603,0.0018752217,-0.0016934276,0.0035686493
10,sae_recons,5.0,-0.76920485,-0.66309524,-0.10610962,-0.76743674,-0.66489387,-0.10254288,0.0017681122,-0.0017986298,0.003566742
11,sae_recons,5.0,-0.73705035,-0.6934293,-0.043621063,-0.7359737,-0.6947082,-0.041265488,0.0010766387,-0.0012789369,0.0023555756
12,sae_recons,5.0,-1.9355003,-0.18819721,-1.747303,-1.9276842,-0.18959369,-1.7380905,0.007816076,-0.0013964772,0.009212494
13,sae_recons,5.0,-0.7711107,-0.6637785,-0.10733223,-0.7688746,-0.6659865,-0.10288811,0.0022361279,-0.0022079945,0.0044441223
14,sae_recons,5.0,-0.73460865,-0.69889736,-0.03571129,-0.73303694,-0.70067686,-0.032360077,0.0015717149,-0.0017794967,0.0033512115
15,sae_recons,5.0,-2.2698362,-0.14093187,-2.1289043,-2.2601023,-0.14208329,-2.118019,0.009733915,-0.0011514127,0.010885239
0,sae_recons,10.0,-1.5672863,-0.27245402,-1.2948322,-1.5586513,-0.2749199,-1.2837315,0.008634925,-0.002465874,0.011100769
1,sae_recons,10.0,-0.8046344,-0.6347926,-0.16984177,-0.80055565,-0.63872665,-0.161829,0.004078746,-0.0039340258,0.008012772
2,sae_recons,10.0,-0.6301875,-0.8032508,0.17306328,-0.6320412,-0.802068,0.17002678,-0.0018537045,0.0011827946,-0.003036499
3,sae_recons,10.0,-0.7002847,-0.72708297,0.026798248,-0.7005563,-0.7272935,0.026737213,-0.00027155876,-0.0002105236,-6.1035156e-05
4,sae_recons,10.0,-0.7782896,-0.65340406,-0.12488556,-0.77549905,-0.65626115,-0.1192379,0.0027905703,-0.002857089,0.0056476593
5,sae_recons,10.0,-2.2947917,-0.13742965,-2.157362,-2.2728477,-0.13993399,-2.1329136,0.021944046,-0.0025043339,0.024448395
6,sae_recons,10.0,-2.674511,-0.099594064,-2.5749168,-2.6510305,-0.10137459,-2.549656,0.023480415,-0.0017805248,0.025260925
7,sae_recons,10.0,-0.88043433,-0.5750697,-0.3053646,-0.8749065,-0.5795707,-0.29533577,0.005527854,-0.004500985,0.010028839
8,sae_recons,10.0,-0.48760802,-0.99776846,0.51016045,-0.4905275,-0.9939722,0.5034447,-0.002919495,0.0037962794,-0.0067157745
9,sae_recons,10.0,-0.82223046,-0.6200458,-0.20218468,-0.8187232,-0.62326,-0.19546318,0.0035072565,-0.00321424,0.0067214966
10,sae_recons,10.0,-0.76920485,-0.66309524,-0.10610962,-0.76591814,-0.6664938,-0.09942436,0.0032867193,-0.0033985376,0.006685257
11,sae_recons,10.0,-0.73705035,-0.6934293,-0.043621063,-0.73509336,-0.69582295,-0.0392704,0.0019569993,-0.002393663,0.004350662
12,sae_recons,10.0,-1.9355003,-0.18819721,-1.747303,-1.920319,-0.19093354,-1.7293854,0.015181303,-0.00273633,0.017917633
13,sae_recons,10.0,-0.7711107,-0.6637785,-0.10733223,-0.7668415,-0.6680408,-0.09880066,0.0042692423,-0.004262328,0.00853157
14,sae_recons,10.0,-0.73460865,-0.69889736,-0.03571129,-0.7317081,-0.7022491,-0.029459,0.0029005408,-0.003351748,0.006252289
15,sae_recons,10.0,-2.2698362,-0.14093187,-2.1289043,-2.2508068,-0.1432057,-2.1076012,0.019029379,-0.0022738278,0.021303177
0,sae_recons,20.0,-1.5672863,-0.27245402,-1.2948322,-1.5511827,-0.27713305,-1.2740498,0.016103506,-0.004679024,0.02078247
1,sae_recons,20.0,-0.8046344,-0.6347926,-0.16984177,-0.7974089,-0.64198476,-0.15542412,0.0072255135,-0.007192135,0.014417648
2,sae_recons,20.0,-0.6301875,-0.8032508,0.17306328,-0.63432735,-0.8004765,0.16614914,-0.0041398406,0.0027742982,-0.006914139
3,sae_recons,20.0,-0.7002847,-0.72708297,0.026798248,-0.7013924,-0.72701573,0.025623322,-0.0011076927,6.723404e-05,-0.0011749268
4,sae_recons,20.0,-0.7782896,-0.65340406,-0.12488556,-0.77362967,-0.65838766,-0.115242004,0.0046599507,-0.004983604,0.009643555
5,sae_recons,20.0,-2.2947917,-0.13742965,-2.157362,-2.2527637,-0.14231099,-2.1104527,0.04202795,-0.0048813373,0.046909332
6,sae_recons,20.0,-2.674511,-0.099594064,-2.5749168,-2.6295984,-0.10308045,-2.5265179,0.044912577,-0.0034863874,0.04839897
7,sae_recons,20.0,-0.88043433,-0.5750697,-0.3053646,-0.87025017,-0.5835299,-0.28672028,0.010184169,-0.008460164,0.018644333
8,sae_recons,20.0,-0.48760802,-0.99776846,0.51016045,-0.49382904,-0.9896977,0.49586868,-0.006221026,0.008070767,-0.014291763
9,sae_recons,20.0,-0.82223046,-0.6200458,-0.20218468,-0.8162306,-0.62573224,-0.19049835,0.005999863,-0.005686462,0.011686325
10,sae_recons,20.0,-0.76920485,-0.66309524,-0.10610962,-0.7636292,-0.66908383,-0.094545364,0.005575657,-0.005988598,0.011564255
11,sae_recons,20.0,-0.73705035,-0.6934293,-0.043621063,-0.73398304,-0.6974859,-0.036497116,0.0030673146,-0.0040566325,0.007123947
12,sae_recons,20.0,-1.9355003,-0.18819721,-1.747303,-1.9067676,-0.19346112,-1.7133064,0.028732657,-0.0052639097,0.033996582
13,sae_recons,20.0,-0.7711107,-0.6637785,-0.10733223,-0.76338667,-0.6716718,-0.09171486,0.0077240467,-0.007893324,0.015617371
14,sae_recons,20.0,-0.73460865,-0.69889736,-0.03571129,-0.72977537,-0.7047662,-0.025009155,0.004833281,-0.005868852,0.010702133
15,sae_recons,20.0,-2.2698362,-0.14093187,-2.1289043,-2.2334943,-0.14535561,-2.0881386,0.036341906,-0.0044237375,0.040765762
0,sae_recons,30.0,-1.5672863,-0.27245402,-1.2948322,-1.5448639,-0.27908057,-1.2657833,0.022422314,-0.0066265464,0.02904892
1,sae_recons,30.0,-0.8046344,-0.6347926,-0.16984177,-0.7950877,-0.6446265,-0.1504612,0.009546697,-0.009833872,0.01938057
2,sae_recons,30.0,-0.6301875,-0.8032508,0.17306328,-0.637023,-0.7984953,0.16147232,-0.0068354607,0.004755497,-0.011590958
3,sae_recons,30.0,-0.7002847,-0.72708297,0.026798248,-0.7027279,-0.72630274,0.02357483,-0.0024431944,0.0007802248,-0.0032234192
4,sae_recons,30.0,-0.7782896,-0.65340406,-0.12488556,-0.7725662,-0.65985906,-0.11270714,0.005723417,-0.006455004,0.012178421
5,sae_recons,30.0,-2.2947917,-0.13742965,-2.157362,-2.2345107,-0.14454682,-2.089964,0.06028104,-0.007117167,0.06739807
6,sae_recons,30.0,-2.674511,-0.099594064,-2.5749168,-2.6102371,-0.10469816,-2.505539,0.064273834,-0.0051040947,0.0693779
7,sae_recons,30.0,-0.88043433,-0.5750697,-0.3053646,-0.86635524,-0.58700114,-0.2793541,0.014079094,-0.011931419,0.026010513
8,sae_recons,30.0,-0.48760802,-0.99776846,0.51016045,-0.49744618,-0.9850503,0.48760414,-0.009838164,0.012718141,-0.022556305
9,sae_recons,30.0,-0.82223046,-0.6200458,-0.20218468,-0.8146363,-0.6275292,-0.18710709,0.007594168,-0.0074834228,0.015077591
10,sae_recons,30.0,-0.76920485,-0.66309524,-0.10610962,-0.7622276,-0.67093617,-0.09129143,0.00697726,-0.007840931,0.0148181915
11,sae_recons,30.0,-0.73705035,-0.6934293,-0.043621063,-0.7336019,-0.6985086,-0.035093307,0.0034484267,-0.005079329,0.008527756
12,sae_recons,30.0,-1.9355003,-0.18819721,-1.747303,-1.8948014,-0.19577143,-1.6990299,0.040698886,-0.0075742155,0.048273087
13,sae_recons,30.0,-0.7711107,-0.6637785,-0.10733223,-0.7606483,-0.674728,-0.085920334,0.010462403,-0.010949492,0.021411896
14,sae_recons,30.0,-0.73460865,-0.69889736,-0.03571129,-0.7287171,-0.706506,-0.022211075,0.0058915615,-0.007608652,0.013500214
15,sae_recons,30.0,-2.2698362,-0.14093187,-2.1289043,-2.2178867,-0.14736812,-2.0705185,0.0519495,-0.0064362437,0.05838585
0,sae_diff,-30.0,-1.5672863,-0.27245402,-1.2948322,-1.5865941,-0.26801726,-1.3185768,-0.019307852,0.004436761,-0.023744583
1,sae_diff,-30.0,-0.8046344,-0.6347926,-0.16984177,-0.8326853,-0.6124781,-0.22020721,-0.0280509,0.022314548,-0.050365448
2,sae_diff,-30.0,-0.6301875,-0.8032508,0.17306328,-0.66080433,-0.7686878,0.10788345,-0.03061682,0.034563005,-0.065179825
3,sae_diff,-30.0,-0.7002847,-0.72708297,0.026798248,-0.7356774,-0.6925389,-0.043138504,-0.0353927,0.03454405,-0.06993675
4,sae_diff,-30.0,-0.7782896,-0.65340406,-0.12488556,-0.80124795,-0.6345552,-0.16669273,-0.022958338,0.018848836,-0.041807175
5,sae_diff,-30.0,-2.2947917,-0.13742965,-2.157362,-2.303645,-0.13687974,-2.1667652,-0.008853197,0.00054991245,-0.009403229
6,sae_diff,-30.0,-2.674511,-0.099594064,-2.5749168,-2.7018354,-0.09819199,-2.6036434,-0.027324438,0.0014020726,-0.028726578
7,sae_diff,-30.0,-0.88043433,-0.5750697,-0.3053646,-0.90855694,-0.5557165,-0.35284042,-0.028122604,0.01935321,-0.047475815
8,sae_diff,-30.0,-0.48760802,-0.99776846,0.51016045,-0.5215888,-0.94378424,0.42219543,-0.033980787,0.053984225,-0.08796501
9,sae_diff,-30.0,-0.82223046,-0.6200458,-0.20218468,-0.8460553,-0.60179645,-0.24425888,-0.02382487,0.018249333,-0.042074203
10,sae_diff,-30.0,-0.76920485,-0.66309524,-0.10610962,-0.7919443,-0.64367086,-0.14827347,-0.02273947,0.019424379,-0.04216385
11,sae_diff,-30.0,-0.73705035,-0.6934293,-0.043621063,-0.76276386,-0.6701983,-0.09256554,-0.025713503,0.02323097,-0.048944473
12,sae_diff,-30.0,-1.9355003,-0.18819721,-1.747303,-1.9513875,-0.18612488,-1.7652626,-0.01588726,0.0020723343,-0.017959595
13,sae_diff,-30.0,-0.7711107,-0.6637785,-0.10733223,-0.8019988,-0.63758343,-0.16441536,-0.03088808,0.02619505,-0.05708313
14,sae_diff,-30.0,-0.73460865,-0.69889736,-0.03571129,-0.75967157,-0.67598474,-0.08368683,-0.025062919,0.022912621,-0.04797554
15,sae_diff,-30.0,-2.2698362,-0.14093187,-2.1289043,-2.2849128,-0.1397217,-2.1451912,-0.015076637,0.001210168,-0.01628685
0,sae_diff,-20.0,-1.5672863,-0.27245402,-1.2948322,-1.5803648,-0.26946703,-1.3108978,-0.01307857,0.0029869974,-0.016065598
1,sae_diff,-20.0,-0.8046344,-0.6347926,-0.16984177,-0.8233331,-0.619819,-0.2035141,-0.018698692,0.01497364,-0.033672333
2,sae_diff,-20.0,-0.6301875,-0.8032508,0.17306328,-0.6508547,-0.7796942,0.1288395,-0.020667195,0.02355659,-0.044223785
3,sae_diff,-20.0,-0.7002847,-0.72708297,0.026798248,-0.7240496,-0.7036391,-0.020410538,-0.023764908,0.023443878,-0.047208786
4,sae_diff,-20.0,-0.7782896,-0.65340406,-0.12488556,-0.7934591,-0.6408922,-0.15256691,-0.015169501,0.012511849,-0.02768135
5,sae_diff,-20.0,-2.2947917,-0.13742965,-2.157362,-2.3011672,-0.13703224,-2.164135,-0.006375551,0.00039741397,-0.006772995
6,sae_diff,-20.0,-2.674511,-0.099594064,-2.5749168,-2.6941564,-0.09855814,-2.5955982,-0.019645452,0.0010359213,-0.020681381
7,sae_diff,-20.0,-0.88043433,-0.5750697,-0.3053646,-0.8992301,-0.5620681,-0.33716202,-0.018795788,0.013001621,-0.03179741
8,sae_diff,-20.0,-0.48760802,-0.99776846,0.51016045,-0.5104251,-0.9610133,0.45058823,-0.022817075,0.036755145,-0.05957222
9,sae_diff,-20.0,-0.82223046,-0.6200458,-0.20218468,-0.83800393,-0.607909,-0.23009491,-0.015773475,0.012136757,-0.027910233
10,sae_diff,-20.0,-0.76920485,-0.66309524,-0.10610962,-0.7843502,-0.65009767,-0.13425255,-0.015145361,0.012997568,-0.02814293
11,sae_diff,-20.0,-0.73705035,-0.6934293,-0.043621063,-0.7542071,-0.6778292,-0.07637787,-0.01715672,0.015600085,-0.032756805
12,sae_diff,-20.0,-1.9355003,-0.18819721,-1.747303,-1.9464196,-0.18678752,-1.7596321,-0.0109193325,0.0014096946,-0.012329102
13,sae_diff,-20.0,-0.7711107,-0.6637785,-0.10733223,-0.7917,-0.64617693,-0.14552307,-0.020589292,0.01760155,-0.03819084
14,sae_diff,-20.0,-0.73460865,-0.69889736,-0.03571129,-0.75133264,-0.68351495,-0.06781769,-0.01672399,0.015382409,-0.0321064
15,sae_diff,-20.0,-2.2698362,-0.14093187,-2.1289043,-2.2805266,-0.140077,-2.1404495,-0.010690451,0.0008548796,-0.011545181
0,sae_diff,-10.0,-1.5672863,-0.27245402,-1.2948322,-1.5739026,-0.27095076,-1.3029518,-0.006616354,0.001503259,-0.008119583
1,sae_diff,-10.0,-0.8046344,-0.6347926,-0.16984177,-0.81398076,-0.62725514,-0.18672562,-0.009346366,0.007537484,-0.01688385
2,sae_diff,-10.0,-0.6301875,-0.8032508,0.17306328,-0.640663,-0.79118717,0.15052414,-0.010475516,0.0120636225,-0.022539139
3,sae_diff,-10.0,-0.7002847,-0.72708297,0.026798248,-0.712262,-0.71513444,0.002872467,-0.011977255,0.011948526,-0.023925781
4,sae_diff,-10.0,-0.7782896,-0.65340406,-0.12488556,-0.7858041,-0.6471742,-0.13862991,-0.007514477,0.0062298775,-0.013744354
5,sae_diff,-10.0,-2.2947917,-0.13742965,-2.157362,-2.298231,-0.1372107,-2.1610203,-0.003439188,0.00021895766,-0.0036582947
6,sae_diff,-10.0,-2.674511,-0.099594064,-2.5749168,-2.6850815,-0.0990181,-2.5860634,-0.010570526,0.00057596713,-0.011146545
7,sae_diff,-10.0,-0.88043433,-0.5750697,-0.3053646,-0.8898426,-0.56852496,-0.32131767,-0.009408295,0.006544769,-0.015953064
8,sae_diff,-10.0,-0.48760802,-0.99776846,0.51016045,-0.4991024,-0.9789837,0.4798813,-0.011494398,0.018784761,-0.03027916
9,sae_diff,-10.0,-0.82223046,-0.6200458,-0.20218468,-0.83008194,-0.6139736,-0.21610832,-0.007851481,0.0060721636,-0.013923645
10,sae_diff,-10.0,-0.76920485,-0.66309524,-0.10610962,-0.7767681,-0.6565708,-0.120197296,-0.0075632334,0.0065244436,-0.014087677
11,sae_diff,-10.0,-0.73705035,-0.6934293,-0.043621063,-0.7456343,-0.68557,-0.060064316,-0.008583963,0.00785929,-0.016443253
12,sae_diff,-10.0,-1.9355003,-0.18819721,-1.747303,-1.9411099,-0.18747829,-1.7536316,-0.0056096315,0.0007189214,-0.0063285828
13,sae_diff,-10.0,-0.7711107,-0.6637785,-0.10733223,-0.78140175,-0.6549064,-0.12649536,-0.01029104,0.008872092,-0.019163132
14,sae_diff,-10.0,-0.73460865,-0.69889736,-0.03571129,-0.74298304,-0.6911432,-0.05183983,-0.008374393,0.007754147,-0.01612854
15,sae_diff,-10.0,-2.2698362,-0.14093187,-2.1289043,-2.2755008,-0.14047754,-2.135023,-0.005664587,0.0004543364,-0.0061187744
0,sae_diff,-5.0,-1.5672863,-0.27245402,-1.2948322,-1.5706029,-0.27170226,-1.2989006,-0.0033166409,0.0007517636,-0.0040683746
1,sae_diff,-5.0,-0.8046344,-0.6347926,-0.16984177,-0.8092948,-0.63102067,-0.17827415,-0.0046604276,0.0037719607,-0.008432388
2,sae_diff,-5.0,-0.6301875,-0.8032508,0.17306328,-0.6354688,-0.79713565,0.16166687,-0.0052812696,0.0061151385,-0.011396408
3,sae_diff,-5.0,-0.7002847,-0.72708297,0.026798248,-0.7062942,-0.72105324,0.014759064,-0.0060094595,0.006029725,-0.012039185
4,sae_diff,-5.0,-0.7782896,-0.65340406,-0.12488556,-0.7820349,-0.6502905,-0.13174438,-0.0037452579,0.0031135678,-0.0068588257
5,sae_diff,-5.0,-2.2947917,-0.13742965,-2.157362,-2.2965622,-0.13731587,-2.1592464,-0.0017704964,0.00011378527,-0.0018844604
6,sae_diff,-5.0,-2.674511,-0.099594064,-2.5749168,-2.679969,-0.09929198,-2.580677,-0.0054581165,0.0003020838,-0.005760193
7,sae_diff,-5.0,-0.88043433,-0.5750697,-0.3053646,-0.8851452,-0.57178307,-0.31336212,-0.004710853,0.0032866597,-0.007997513
8,sae_diff,-5.0,-0.48760802,-0.99776846,0.51016045,-0.4933672,-0.988286,0.49491882,-0.0057591796,0.009482443,-0.015241623
9,sae_diff,-5.0,-0.82223046,-0.6200458,-0.20218468,-0.82613146,-0.6170212,-0.20911026,-0.0039010048,0.003024578,-0.006925583
10,sae_diff,-5.0,-0.76920485,-0.66309524,-0.10610962,-0.7729845,-0.6598253,-0.11315918,-0.0037796497,0.0032699108,-0.0070495605
11,sae_diff,-5.0,-0.73705035,-0.6934293,-0.043621063,-0.7413401,-0.6894869,-0.05185318,-0.0042897463,0.0039423704,-0.008232117
12,sae_diff,-5.0,-1.9355003,-0.18819721,-1.747303,-1.9383442,-0.18783313,-1.7505112,-0.002843976,0.00036408007,-0.0032081604
13,sae_diff,-5.0,-0.7711107,-0.6637785,-0.10733223,-0.7762755,-0.65930545,-0.11697006,-0.005164802,0.0044730306,-0.009637833
14,sae_diff,-5.0,-0.73460865,-0.69889736,-0.03571129,-0.73879594,-0.695007,-0.04378891,-0.004187286,0.0038903356,-0.008077621
15,sae_diff,-5.0,-2.2698362,-0.14093187,-2.1289043,-2.2727573,-0.14069629,-2.132061,-0.0029211044,0.00023558736,-0.003156662
0,sae_diff,5.0,-1.5672863,-0.27245402,-1.2948322,-1.5639246,-0.2732141,-1.2907104,0.003361702,-0.00076007843,0.0041217804
1,sae_diff,5.0,-0.8046344,-0.6347926,-0.16984177,-0.7999549,-0.63861036,-0.16134453,0.004679501,-0.003817737,0.008497238
2,sae_diff,5.0,-0.6301875,-0.8032508,0.17306328,-0.62483585,-0.8095168,0.18468094,0.0053516626,-0.006265998,0.0116176605
3,sae_diff,5.0,-0.7002847,-0.72708297,0.026798248,-0.6942284,-0.7332337,0.03900528,0.0060563087,-0.0061507225,0.012207031
4,sae_diff,5.0,-0.7782896,-0.65340406,-0.12488556,-0.7745759,-0.656511,-0.11806488,0.003713727,-0.0031069517,0.0068206787
5,sae_diff,5.0,-2.2947917,-0.13742965,-2.157362,-2.2928662,-0.13755848,-2.1553078,0.0019254684,-0.00012882054,0.0020542145
6,sae_diff,5.0,-2.674511,-0.099594064,-2.5749168,-2.6686945,-0.099926904,-2.5687675,0.0058164597,-0.0003328398,0.006149292
7,sae_diff,5.0,-0.88043433,-0.5750697,-0.3053646,-0.8757166,-0.57838196,-0.29733467,0.0047177076,-0.00331223,0.008029938
8,sae_diff,5.0,-0.48760802,-0.99776846,0.51016045,-0.48178864,-1.0074978,0.52570915,0.0058193803,-0.009729326,0.015548706
9,sae_diff,5.0,-0.82223046,-0.6200458,-0.20218468,-0.8183485,-0.6230742,-0.19527435,0.0038819313,-0.0030283928,0.006910324
10,sae_diff,5.0,-0.76920485,-0.66309524,-0.10610962,-0.76540875,-0.6664002,-0.09900856,0.0037961006,-0.0033049583,0.007101059
11,sae_diff,5.0,-0.73705035,-0.6934293,-0.043621063,-0.73274666,-0.69741493,-0.035331726,0.004303694,-0.0039856434,0.008289337
12,sae_diff,5.0,-1.9355003,-0.18819721,-1.747303,-1.932583,-0.18857016,-1.7440128,0.0029172897,-0.00037294626,0.0032901764
13,sae_diff,5.0,-0.7711107,-0.6637785,-0.10733223,-0.7659728,-0.66826886,-0.09770393,0.0051379204,-0.0044903755,0.009628296
14,sae_diff,5.0,-0.73460865,-0.69889736,-0.03571129,-0.73041016,-0.702828,-0.027582169,0.0041984916,-0.0039306283,0.00812912
15,sae_diff,5.0,-2.2698362,-0.14093187,-2.1289043,-2.266752,-0.14118354,-2.1255684,0.0030841827,-0.0002516657,0.0033359528
0,sae_diff,10.0,-1.5672863,-0.27245402,-1.2948322,-1.5605512,-0.27397585,-1.2865753,0.0067350864,-0.0015218258,0.008256912
1,sae_diff,10.0,-0.8046344,-0.6347926,-0.16984177,-0.79528767,-0.6424499,-0.15283775,0.009346724,-0.0076572895,0.017004013
2,sae_diff,10.0,-0.6301875,-0.8032508,0.17306328,-0.61940557,-0.8159502,0.19654465,0.010781944,-0.012699425,0.023481369
3,sae_diff,10.0,-0.7002847,-0.72708297,0.026798248,-0.68810934,-0.73952574,0.051416397,0.012175381,-0.012442768,0.024618149
4,sae_diff,10.0,-0.7782896,-0.65340406,-0.12488556,-0.7709008,-0.6596051,-0.1112957,0.00738883,-0.006201029,0.013589859
5,sae_diff,10.0,-2.2947917,-0.13742965,-2.157362,-2.2908306,-0.13769913,-2.1531315,0.0039610863,-0.0002694726,0.0042304993
6,sae_diff,10.0,-2.674511,-0.099594064,-2.5749168,-2.662511,-0.100293286,-2.5622177,0.0119998455,-0.0006992221,0.012699127
7,sae_diff,10.0,-0.88043433,-0.5750697,-0.3053646,-0.8709872,-0.5817263,-0.28926086,0.009447157,-0.006656587,0.016103745
8,sae_diff,10.0,-0.48760802,-0.99776846,0.51016045,-0.47592953,-1.0174487,0.54151917,0.011678487,-0.019680202,0.03135872
9,sae_diff,10.0,-0.82223046,-0.6200458,-0.20218468,-0.81448895,-0.62610394,-0.18838501,0.007741511,-0.0060581565,0.013799667
10,sae_diff,10.0,-0.76920485,-0.66309524,-0.10610962,-0.76159894,-0.6697391,-0.09185982,0.0076059103,-0.0066438913,0.014249802
11,sae_diff,10.0,-0.73705035,-0.6934293,-0.043621063,-0.7284445,-0.70143265,-0.027011871,0.008605838,-0.008003354,0.016609192
12,sae_diff,10.0,-1.9355003,-0.18819721,-1.747303,-1.929619,-0.1889478,-1.7406712,0.0058813095,-0.0007505864,0.006631851
13,sae_diff,10.0,-0.7711107,-0.6637785,-0.10733223,-0.76082295,-0.6728141,-0.08800888,0.010287762,-0.009035587,0.019323349
14,sae_diff,10.0,-0.73460865,-0.69889736,-0.03571129,-0.7262075,-0.7067945,-0.019412994,0.0084011555,-0.007897139,0.016298294
15,sae_diff,10.0,-2.2698362,-0.14093187,-2.1289043,-2.263497,-0.14145347,-2.1220436,0.006339073,-0.00052160025,0.006860733
0,sae_diff,20.0,-1.5672863,-0.27245402,-1.2948322,-1.553654,-0.27553964,-1.2781143,0.0136322975,-0.0030856133,0.01671791
1,sae_diff,20.0,-0.8046344,-0.6347926,-0.16984177,-0.7859029,-0.65027326,-0.13562965,0.018731475,-0.015480638,0.034212112
2,sae_diff,20.0,-0.6301875,-0.8032508,0.17306328,-0.6082867,-0.8293713,0.2210846,0.021900833,-0.026120484,0.048021317
3,sae_diff,20.0,-0.7002847,-0.72708297,0.026798248,-0.67571276,-0.7525236,0.07681084,0.024571955,-0.025440633,0.05001259
4,sae_diff,20.0,-0.7782896,-0.65340406,-0.12488556,-0.76358813,-0.6658346,-0.097753525,0.014701486,-0.012430549,0.027132034
5,sae_diff,20.0,-2.2947917,-0.13742965,-2.157362,-2.2862787,-0.13803968,-2.1482391,0.008512974,-0.00061002374,0.0091228485
6,sae_diff,20.0,-2.674511,-0.099594064,-2.5749168,-2.6489773,-0.10114297,-2.5478344,0.025533676,-0.0015489087,0.027082443
7,sae_diff,20.0,-0.88043433,-0.5750697,-0.3053646,-0.8614791,-0.58852416,-0.27295494,0.01895523,-0.013454437,0.032409668
